1	1
2	2
3	103
4	2
5	2
6	354
7	1
8	164
9	21
10	10
11	21
12	1
13	1
14	1
15	354
16	190
17	144
18	56
19	124
20	124
21	21
22	245
23	124
24	164
25	164
26	10
27	103
28	2
29	21
30	56
32	51
33	2
34	34
35	51
36	293
37	293
38	124
39	2
40	293
41	293
42	164
43	164
44	2
45	2
46	221
47	213
48	2
49	354
51	51
52	52
53	354
54	354
55	2
56	56
57	56
58	56
59	103
60	10
61	164
62	34
63	354
64	103
65	124
66	10
67	2
68	21
69	10
70	10
71	124
72	51
73	354
74	51
75	190
76	354
77	56
79	583
80	2
81	10
82	10
83	103
84	242
85	124
86	354
87	221
88	293
89	293
90	2
91	164
92	1
93	1
95	354
96	51
97	354
98	149
99	213
100	293
101	293
102	245
103	103
105	117
106	103
107	2
108	103
109	103
110	124
111	124
112	51
113	2
114	354
115	115
116	51
117	117
118	118
119	118
120	52
121	293
122	2
123	149
124	124
125	52
126	115
128	52
129	52
130	10
131	124
132	117
133	21
134	21
136	2
137	56
138	21
139	10
142	354
143	583
144	144
147	354
148	34
149	149
150	2
151	51
152	124
154	10
155	52
156	164
159	56
160	56
161	293
162	10
164	164
165	10
166	34
167	10
168	221
169	103
170	103
171	56
173	103
174	52
175	56
176	1
177	164
178	354
179	1
180	103
181	245
183	1
184	164
185	354
186	2
188	245
189	354
190	190
191	10
192	411
193	193
194	193
195	21
196	21
197	245
199	118
200	164
201	190
202	354
203	10
204	115
205	56
207	354
208	293
209	103
211	2
212	103
213	213
214	103
215	103
216	103
217	213
218	149
219	149
220	103
221	221
222	115
223	2
224	10
225	10
226	221
227	1
228	144
229	221
231	245
232	245
233	34
234	354
235	354
237	51
238	10
239	2
242	242
243	115
244	293
245	245
246	164
247	164
248	411
249	21
250	354
253	2
254	149
255	242
256	103
257	310
258	245
259	354
261	124
262	34
263	124
264	103
265	213
267	1
268	117
269	293
270	2
272	221
273	117
274	164
275	10
277	221
278	354
279	103
280	149
281	51
282	10
283	411
284	56
285	10
286	2
287	2
288	164
289	10
291	164
292	213
293	293
294	190
295	115
296	56
297	56
298	56
299	164
300	2
301	118
302	56
303	56
304	2
305	2
306	354
307	115
308	213
309	2
310	310
311	103
312	164
313	124
314	213
315	117
316	293
318	221
319	221
320	2
322	149
323	213
324	10
326	293
327	213
328	293
329	190
330	10
331	10
332	10
333	193
334	1
335	1
336	1
337	293
338	2
339	103
340	103
341	118
342	52
343	10
344	310
345	293
346	354
347	21
348	293
349	221
350	350
353	103
354	354
355	2
356	2
357	103
359	103
360	2
361	2
362	124
363	56
365	354
366	10
367	411
368	51
369	144
370	144
371	293
373	213
374	10
375	103
376	21
377	51
378	103
379	34
380	221
384	213
386	103
387	56
388	221
389	115
390	245
391	2
392	103
393	103
394	1
395	118
396	52
397	149
398	242
399	164
400	164
401	2
402	124
403	124
404	124
405	124
406	124
407	124
408	149
409	354
410	350
411	411
412	56
413	354
414	213
415	124
416	221
417	56
418	2
419	190
420	354
421	103
422	103
423	103
424	221
425	354
426	103
427	1
428	118
429	310
430	164
431	190
432	10
433	2
434	21
435	10
436	103
437	124
438	51
439	103
440	115
441	118
442	115
444	2
445	2
446	2
447	354
448	1
449	354
450	21
451	34
452	34
453	221
454	221
455	221
456	293
457	115
458	115
459	164
460	350
461	213
465	411
466	245
467	1
468	164
469	213
470	190
471	2
472	124
473	149
474	34
475	2
476	124
477	149
478	1
479	103
480	164
481	213
482	164
483	213
484	149
485	115
486	1
487	149
488	34
489	52
490	103
491	34
492	34
493	56
495	2
496	164
497	354
498	2
499	2
500	52
501	52
502	52
503	310
504	124
505	34
507	1
508	56
509	10
510	124
511	51
514	144
515	51
516	164
517	354
519	10
520	10
521	118
522	293
523	164
524	144
525	56
526	2
527	56
528	2
530	221
531	52
533	52
534	2
535	310
536	21
538	245
539	2
542	2
543	242
544	10
545	10
547	221
548	21
549	21
550	51
551	115
552	354
553	34
554	124
556	1
557	1
559	221
560	124
561	118
562	149
563	2
564	2
565	103
566	354
567	221
568	10
569	56
570	1
571	293
572	52
573	34
574	52
575	115
576	2
577	115
578	2
579	245
580	21
581	52
582	10
583	583
584	103
585	190
586	2
587	2
588	56
589	2
590	2
591	115
592	193
593	103
594	310
595	354
596	118
597	103
599	164
600	245
601	115
602	115
603	2
604	34
605	10
606	354
607	164
608	2
609	51
610	124
611	221
612	221
613	2
614	354
615	1
617	221
618	213
619	190
620	2
621	10
622	354
623	221
624	245
625	242
626	56
628	2
629	2
630	2
